# -------------------------------------------------------------------------
#
#  Copyright (c) 1999 Network Appliance, Inc.
#  All rights reserved.
#
# -------------------------------------------------------------------------
#
#  This file maps the short MIB names in the first column to the
#  SNMP object identifier (OID) in the second column.  These OIDs
#  are appropriate for use with the "snmp traps" command for defining
#  your own traps.  See the online documentation for details.
#
#  Refer to the appropriate MIB (rfc1213.mib or netapp.mib) for
#  a complete description of each object.
#
# -------------------------------------------------------------------------

trpcServXDRCalls               snmp.1.3.6.1.4.1.789.1.3.2.1.5.0
tnfsCalls                      snmp.1.3.6.1.4.1.789.1.3.2.2.1.0
tnfsServBadCalls               snmp.1.3.6.1.4.1.789.1.3.2.2.2.0
tv2cNulls                      snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.1.0
tv2cGetattrs                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.2.0
tv2cSetattrs                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.3.0
tv2cRoots                      snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.4.0
tv2cLookups                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.5.0
tv2cReadlinks                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.6.0
tv2cReads                      snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.7.0
tv2cWrcaches                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.8.0
tv2cWrites                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.9.0
tv2cCreates                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.10.0
tv2cRemoves                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.11.0
tv2cRenames                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.12.0
tv2cLinks                      snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.13.0
tv2cSymlinks                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.14.0
tv2cMkdirs                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.15.0
tv2cRmdirs                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.16.0
tv2cReaddirs                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.17.0
tv2cStatfss                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.1.18.0
tv2pNulls                      snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.1.0
tv2pGetattrs                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.2.0
tv2pSetattrs                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.3.0
tv2pRoots                      snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.4.0
tv2pLookups                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.5.0
tv2pReadlinks                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.6.0
tv2pReads                      snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.7.0
tv2pWrcaches                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.8.0
tv2pWrites                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.9.0
tv2pCreates                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.10.0
tv2pRemoves                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.11.0
tv2pRenames                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.12.0
tv2pLinks                      snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.13.0
tv2pSymlinks                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.14.0
tv2pMkdirs                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.15.0
tv2pRmdirs                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.16.0
tv2pReaddirs                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.17.0
tv2pStatfss                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.2.18.0
tv2ccNulls                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.1.0
tv2ccGetattrs                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.2.0
tv2ccSetattrs                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.3.0
tv2ccRoots                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.4.0
tv2ccLookups                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.5.0
tv2ccReadlinks                 snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.6.0
tv2ccReads                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.7.0
tv2ccWrcaches                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.8.0
tv2ccWrites                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.9.0
tv2ccCreates                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.10.0
tv2ccRemoves                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.11.0
tv2ccRenames                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.12.0
tv2ccLinks                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.13.0
tv2ccSymlinks                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.14.0
tv2ccMkdirs                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.15.0
tv2ccRmdirs                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.16.0
tv2ccReaddirs                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.17.0
tv2ccStatfss                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.3.18.0
tv2cpNulls                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.1.0
tv2cpGetattrs                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.2.0
tv2cpSetattrs                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.3.0
tv2cpRoots                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.4.0
tv2cpLookups                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.5.0
tv2cpReadlinks                 snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.6.0
tv2cpReads                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.7.0
tv2cpWrcaches                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.8.0
tv2cpWrites                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.9.0
tv2cpCreates                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.10.0
tv2cpRemoves                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.11.0
tv2cpRenames                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.12.0
tv2cpLinks                     snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.13.0
tv2cpSymlinks                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.14.0
tv2cpMkdirs                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.15.0
tv2cpRmdirs                    snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.16.0
tv2cpReaddirs                  snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.17.0
tv2cpStatfss                   snmp.1.3.6.1.4.1.789.1.3.2.2.3.4.18.0
tv3cNulls                      snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.1.0
tv3cGetattrs                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.2.0
tv3cSetattrs                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.3.0
tv3cLookups                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.4.0
tv3cAccesss                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.5.0
tv3cReadlinks                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.6.0
tv3cReads                      snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.7.0
tv3cWrites                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.8.0
tv3cCreates                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.9.0
tv3cMkdirs                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.10.0
tv3cSymlinks                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.11.0
tv3cMknods                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.12.0
tv3cRemoves                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.13.0
tv3cRmdirs                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.14.0
tv3cRenames                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.15.0
tv3cLinks                      snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.16.0
tv3cReaddirs                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.17.0
tv3cReaddirPluss               snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.18.0
tv3cFsstats                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.19.0
tv3cFsinfos                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.20.0
tv3cPathconfs                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.21.0
tv3cCommits                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.1.22.0
tv3pNulls                      snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.1.0
tv3pGetattrs                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.2.0
tv3pSetattrs                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.3.0
tv3pLookups                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.4.0
tv3pAccesss                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.5.0
tv3pReadlinks                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.6.0
tv3pReads                      snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.7.0
tv3pWrites                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.8.0
tv3pCreates                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.9.0
tv3pMkdirs                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.10.0
tv3pSymlinks                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.11.0
tv3pMknods                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.12.0
tv3pRemoves                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.13.0
tv3pRmdirs                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.14.0
tv3pRenames                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.15.0
tv3pLinks                      snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.16.0
tv3pReaddirs                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.17.0
tv3pReaddirPluss               snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.18.0
tv3pFsstats                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.19.0
tv3pFsinfos                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.20.0
tv3pPathconfs                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.21.0
tv3pCommits                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.2.22.0
tv3ccNulls                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.1.0
tv3ccGetattrs                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.2.0
tv3ccSetattrs                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.3.0
tv3ccLookups                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.4.0
tv3ccAccesss                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.5.0
tv3ccReadlinks                 snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.6.0
tv3ccReads                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.7.0
tv3ccWrites                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.8.0
tv3ccCreates                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.9.0
tv3ccMkdirs                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.10.0
tv3ccSymlinks                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.11.0
tv3ccMknods                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.12.0
tv3ccRemoves                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.13.0
tv3ccRmdirs                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.14.0
tv3ccRenames                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.15.0
tv3ccLinks                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.16.0
tv3ccReaddirs                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.17.0
tv3ccReaddirPluss              snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.18.0
tv3ccFsstats                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.19.0
tv3ccFsinfos                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.20.0
tv3ccPathconfs                 snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.21.0
tv3ccCommits                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.3.22.0
tv3cpNulls                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.1.0
tv3cpGetattrs                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.2.0
tv3cpSetattrs                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.3.0
tv3cpLookups                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.4.0
tv3cpAccesss                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.5.0
tv3cpReadlinks                 snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.6.0
tv3cpReads                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.7.0
tv3cpWrites                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.8.0
tv3cpCreates                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.9.0
tv3cpMkdirs                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.10.0
tv3cpSymlinks                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.11.0
tv3cpMknods                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.12.0
tv3cpRemoves                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.13.0
tv3cpRmdirs                    snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.14.0
tv3cpRenames                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.15.0
tv3cpLinks                     snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.16.0
tv3cpReaddirs                  snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.17.0
tv3cpReaddirPluss              snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.18.0
tv3cpFsstats                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.19.0
tv3cpFsinfos                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.20.0
tv3cpPathconfs                 snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.21.0
tv3cpCommits                   snmp.1.3.6.1.4.1.789.1.3.2.2.4.4.22.0
trcInProgressHits              snmp.1.3.6.1.4.1.789.1.3.2.2.5.1.0
trcDelayHits                   snmp.1.3.6.1.4.1.789.1.3.2.2.5.2.0
trcMisses                      snmp.1.3.6.1.4.1.789.1.3.2.2.5.3.0
trcNonIdemDoneHits             snmp.1.3.6.1.4.1.789.1.3.2.2.5.4.0
trcNonIdemNotDoneHits          snmp.1.3.6.1.4.1.789.1.3.2.2.5.5.0
quotaState                     snmp.1.3.6.1.4.1.789.1.4.1.0
quotaInitPercent               snmp.1.3.6.1.4.1.789.1.4.2.0
qrIndex                        snmp.1.3.6.1.4.1.789.1.4.3.1.1.1
qrType                         snmp.1.3.6.1.4.1.789.1.4.3.1.2.1
qrId                           snmp.1.3.6.1.4.1.789.1.4.3.1.3.1
qrKBytesUsed                   snmp.1.3.6.1.4.1.789.1.4.3.1.4.1
qrKBytesLimit                  snmp.1.3.6.1.4.1.789.1.4.3.1.5.1
qrFilesUsed                    snmp.1.3.6.1.4.1.789.1.4.3.1.6.1
qrFileLimit                    snmp.1.3.6.1.4.1.789.1.4.3.1.7.1
qrPathName                     snmp.1.3.6.1.4.1.789.1.4.3.1.8.1
qvStateVolume                  snmp.1.3.6.1.4.1.789.1.4.4.1.1.1
qvStateName                    snmp.1.3.6.1.4.1.789.1.4.4.1.2.1
qvStateStat                    snmp.1.3.6.1.4.1.789.1.4.4.1.3.1
qvStateInitPercent             snmp.1.3.6.1.4.1.789.1.4.4.1.4.1
qrVIndex                       snmp.1.3.6.1.4.1.789.1.4.5.1.1.1
qrVType                        snmp.1.3.6.1.4.1.789.1.4.5.1.2.1
qrVId                          snmp.1.3.6.1.4.1.789.1.4.5.1.3.1
qrVKBytesUsed                  snmp.1.3.6.1.4.1.789.1.4.5.1.4.1
qrVKBytesLimit                 snmp.1.3.6.1.4.1.789.1.4.5.1.5.1
qrVFilesUsed                   snmp.1.3.6.1.4.1.789.1.4.5.1.6.1
qrVFileLimit                   snmp.1.3.6.1.4.1.789.1.4.5.1.7.1
qrVPathName                    snmp.1.3.6.1.4.1.789.1.4.5.1.8.1
qrVVolume                      snmp.1.3.6.1.4.1.789.1.4.5.1.9.1
qrVTree                        snmp.1.3.6.1.4.1.789.1.4.5.1.10.1
filesysMaxfilesAvail           snmp.1.3.6.1.4.1.789.1.5.1.0
filesysMaxfilesUsed            snmp.1.3.6.1.4.1.789.1.5.2.0
filesysMaxfilesPossible        snmp.1.3.6.1.4.1.789.1.5.3.0
dfIndex                        snmp.1.3.6.1.4.1.789.1.5.4.1.1.1
dfFileSys                      snmp.1.3.6.1.4.1.789.1.5.4.1.2.1
dfKBytesTotal                  snmp.1.3.6.1.4.1.789.1.5.4.1.3.1
dfKBytesUsed                   snmp.1.3.6.1.4.1.789.1.5.4.1.4.1
dfKBytesAvail                  snmp.1.3.6.1.4.1.789.1.5.4.1.5.1
dfPerCentKBytesCapacity        snmp.1.3.6.1.4.1.789.1.5.4.1.6.1
dfInodesUsed                   snmp.1.3.6.1.4.1.789.1.5.4.1.7.1
dfInodesFree                   snmp.1.3.6.1.4.1.789.1.5.4.1.8.1
dfPerCentInodeCapacity         snmp.1.3.6.1.4.1.789.1.5.4.1.9.1
dfMountedOn                    snmp.1.3.6.1.4.1.789.1.5.4.1.10.1
dfMaxFilesAvail                snmp.1.3.6.1.4.1.789.1.5.4.1.11.1
dfMaxFilesUsed                 snmp.1.3.6.1.4.1.789.1.5.4.1.12.1
dfMaxFilesPossible             snmp.1.3.6.1.4.1.789.1.5.4.1.13.1
dfHighTotalKBytes              snmp.1.3.6.1.4.1.789.1.5.4.1.14.1
dfLowTotalKBytes               snmp.1.3.6.1.4.1.789.1.5.4.1.15.1
dfHighUsedKBytes               snmp.1.3.6.1.4.1.789.1.5.4.1.16.1
dfLowUsedKBytes                snmp.1.3.6.1.4.1.789.1.5.4.1.17.1
dfHighAvailKBytes              snmp.1.3.6.1.4.1.789.1.5.4.1.18.1
dfLowAvailKBytes               snmp.1.3.6.1.4.1.789.1.5.4.1.19.1
slIndex                        snmp.1.3.6.1.4.1.789.1.5.5.1.1.1.1
slMonth                        snmp.1.3.6.1.4.1.789.1.5.5.1.1.2.1
slDay                          snmp.1.3.6.1.4.1.789.1.5.5.1.1.3.1
slHour                         snmp.1.3.6.1.4.1.789.1.5.5.1.1.4.1
slMinutes                      snmp.1.3.6.1.4.1.789.1.5.5.1.1.5.1
slName                         snmp.1.3.6.1.4.1.789.1.5.5.1.1.6.1
slVIndex                       snmp.1.3.6.1.4.1.789.1.5.5.2.1.1.1
slVMonth                       snmp.1.3.6.1.4.1.789.1.5.5.2.1.2.1
slVDay                         snmp.1.3.6.1.4.1.789.1.5.5.2.1.3.1
slVHour                        snmp.1.3.6.1.4.1.789.1.5.5.2.1.4.1
slVMinutes                     snmp.1.3.6.1.4.1.789.1.5.5.2.1.5.1
slVName                        snmp.1.3.6.1.4.1.789.1.5.5.2.1.6.1
slVVolume                      snmp.1.3.6.1.4.1.789.1.5.5.2.1.7.1
raidIndex                      snmp.1.3.6.1.4.1.789.1.6.1.1.1.1
raidDiskName                   snmp.1.3.6.1.4.1.789.1.6.1.1.2.1
raidStatus                     snmp.1.3.6.1.4.1.789.1.6.1.1.3.1
raidDiskId                     snmp.1.3.6.1.4.1.789.1.6.1.1.4.1
raidScsiAdapter                snmp.1.3.6.1.4.1.789.1.6.1.1.5.1
raidScsiId                     snmp.1.3.6.1.4.1.789.1.6.1.1.6.1
raidUsedMb                     snmp.1.3.6.1.4.1.789.1.6.1.1.7.1
raidUsedBlocks                 snmp.1.3.6.1.4.1.789.1.6.1.1.8.1
raidTotalMb                    snmp.1.3.6.1.4.1.789.1.6.1.1.9.1
raidTotalBlocks                snmp.1.3.6.1.4.1.789.1.6.1.1.10.1
raidCompletionPerCent          snmp.1.3.6.1.4.1.789.1.6.1.1.11.1
raidVIndex                     snmp.1.3.6.1.4.1.789.1.6.2.1.1.1
raidVDiskName                  snmp.1.3.6.1.4.1.789.1.6.2.1.2.1
raidVStatus                    snmp.1.3.6.1.4.1.789.1.6.2.1.3.1
raidVDiskId                    snmp.1.3.6.1.4.1.789.1.6.2.1.4.1
raidVScsiAdapter               snmp.1.3.6.1.4.1.789.1.6.2.1.5.1
raidVScsiId                    snmp.1.3.6.1.4.1.789.1.6.2.1.6.1
raidVUsedMb                    snmp.1.3.6.1.4.1.789.1.6.2.1.7.1
raidVUsedBlocks                snmp.1.3.6.1.4.1.789.1.6.2.1.8.1
raidVTotalMb                   snmp.1.3.6.1.4.1.789.1.6.2.1.9.1
raidVTotalBlocks               snmp.1.3.6.1.4.1.789.1.6.2.1.10.1
raidVCompletionPerCent         snmp.1.3.6.1.4.1.789.1.6.2.1.11.1
raidVVol                       snmp.1.3.6.1.4.1.789.1.6.2.1.12.1
raidVGroup                     snmp.1.3.6.1.4.1.789.1.6.2.1.13.1
spareIndex                     snmp.1.3.6.1.4.1.789.1.6.3.1.1.1
spareDiskName                  snmp.1.3.6.1.4.1.789.1.6.3.1.2.1
spareStatus                    snmp.1.3.6.1.4.1.789.1.6.3.1.3.1
spareDiskId                    snmp.1.3.6.1.4.1.789.1.6.3.1.4.1
spareScsiAdapter               snmp.1.3.6.1.4.1.789.1.6.3.1.5.1
spareScsiId                    snmp.1.3.6.1.4.1.789.1.6.3.1.6.1
spareTotalMb                   snmp.1.3.6.1.4.1.789.1.6.3.1.7.1
spareTotalBlocks               snmp.1.3.6.1.4.1.789.1.6.3.1.8.1
diskTotalCount                 snmp.1.3.6.1.4.1.789.1.6.4.1.0
diskActiveCount                snmp.1.3.6.1.4.1.789.1.6.4.2.0
diskReconstructingCount        snmp.1.3.6.1.4.1.789.1.6.4.3.0
diskReconstructingParityCount  snmp.1.3.6.1.4.1.789.1.6.4.4.0
diskVerifyingParityCount       snmp.1.3.6.1.4.1.789.1.6.4.5.0
diskScrubbingCount             snmp.1.3.6.1.4.1.789.1.6.4.6.0
diskFailedCount                snmp.1.3.6.1.4.1.789.1.6.4.7.0
diskSpareCount                 snmp.1.3.6.1.4.1.789.1.6.4.8.0
diskAddingSpareCount           snmp.1.3.6.1.4.1.789.1.6.4.9.0
cifsIsEnabled                  snmp.1.3.6.1.4.1.789.1.7.1.1.0
cifsIsLoginEnabled             snmp.1.3.6.1.4.1.789.1.7.1.2.0
cifsHostName                   snmp.1.3.6.1.4.1.789.1.7.1.3.0
cifsAltNames                   snmp.1.3.6.1.4.1.789.1.7.1.4.0
cifsDomainJoined               snmp.1.3.6.1.4.1.789.1.7.1.5.0
cifsDomainName                 snmp.1.3.6.1.4.1.789.1.7.1.6.0
cifsWGName                     snmp.1.3.6.1.4.1.789.1.7.1.7.0
cifsDCName                     snmp.1.3.6.1.4.1.789.1.7.1.8.0
cifsIsWinsEnabled              snmp.1.3.6.1.4.1.789.1.7.1.9.0
cifsWinsServers                snmp.1.3.6.1.4.1.789.1.7.1.10.0
cifsSecurityModel              snmp.1.3.6.1.4.1.789.1.7.1.11.0
cifsPCGenericUser              snmp.1.3.6.1.4.1.789.1.7.1.12.0
cifsOplocksEnabled             snmp.1.3.6.1.4.1.789.1.7.1.15.0
cifsLevel2OplocksEnabled       snmp.1.3.6.1.4.1.789.1.7.1.16.0
cifsPreserveCase               snmp.1.3.6.1.4.1.789.1.7.1.17.0
cifsSymlinksEnabled            snmp.1.3.6.1.4.1.789.1.7.1.19.0
cifsSymlinkCycleProtEnabled    snmp.1.3.6.1.4.1.789.1.7.1.20.0
cifsStatus                     snmp.1.3.6.1.4.1.789.1.7.2.1.0
cifsNeedPW                     snmp.1.3.6.1.4.1.789.1.7.2.2.0
cifsTimeToShutdown             snmp.1.3.6.1.4.1.789.1.7.2.3.0
cifsMaxConnections             snmp.1.3.6.1.4.1.789.1.7.2.4.0
cifsMaxTrees                   snmp.1.3.6.1.4.1.789.1.7.2.5.0
cifsMaxShares                  snmp.1.3.6.1.4.1.789.1.7.2.6.0
cifsMaxFiles                   snmp.1.3.6.1.4.1.789.1.7.2.7.0
cifsMaxACLs                    snmp.1.3.6.1.4.1.789.1.7.2.8.0
cifsConnectedUsers             snmp.1.3.6.1.4.1.789.1.7.2.9.0
cifsNTrees                     snmp.1.3.6.1.4.1.789.1.7.2.10.0
cifsNShares                    snmp.1.3.6.1.4.1.789.1.7.2.11.0
cifsNSessions                  snmp.1.3.6.1.4.1.789.1.7.2.12.0
cifsNOpenFiles                 snmp.1.3.6.1.4.1.789.1.7.2.13.0
cifsNOpenDirs                  snmp.1.3.6.1.4.1.789.1.7.2.14.0
cifsNOplockBreakWaits          snmp.1.3.6.1.4.1.789.1.7.2.16.0
cifsNOplockAckWaits            snmp.1.3.6.1.4.1.789.1.7.2.17.0
cifsTotalOps                   snmp.1.3.6.1.4.1.789.1.7.3.1.1.1.0
cifsTotalCalls                 snmp.1.3.6.1.4.1.789.1.7.3.1.1.2.0
cifsBadCalls                   snmp.1.3.6.1.4.1.789.1.7.3.1.1.3.0
cifsGetAttrs                   snmp.1.3.6.1.4.1.789.1.7.3.1.1.4.0
cifsReads                      snmp.1.3.6.1.4.1.789.1.7.3.1.1.5.0
cifsWrites                     snmp.1.3.6.1.4.1.789.1.7.3.1.1.6.0
cifsLocks                      snmp.1.3.6.1.4.1.789.1.7.3.1.1.7.0
cifsOpens                      snmp.1.3.6.1.4.1.789.1.7.3.1.1.8.0
cifsDirOps                     snmp.1.3.6.1.4.1.789.1.7.3.1.1.9.0
cifsOthers                     snmp.1.3.6.1.4.1.789.1.7.3.1.1.10.0
smbNegProts                    snmp.1.3.6.1.4.1.789.1.7.3.1.2.1.0
smbSessionSetupAndXs           snmp.1.3.6.1.4.1.789.1.7.3.1.2.2.0
smbLogoffAndXs                 snmp.1.3.6.1.4.1.789.1.7.3.1.2.3.0
smbTreeConnectAndXs            snmp.1.3.6.1.4.1.789.1.7.3.1.2.4.0
smbTreeDisconnects             snmp.1.3.6.1.4.1.789.1.7.3.1.2.5.0
smbTrans2QueryFSInfos          snmp.1.3.6.1.4.1.789.1.7.3.1.2.6.0
smbEchos                       snmp.1.3.6.1.4.1.789.1.7.3.1.2.7.0
smbNTCancels                   snmp.1.3.6.1.4.1.789.1.7.3.1.2.8.0
smbNTCreateAndXs               snmp.1.3.6.1.4.1.789.1.7.3.1.2.9.0
smbNTTransactCreates           snmp.1.3.6.1.4.1.789.1.7.3.1.2.10.0
smbCreateTemporaries           snmp.1.3.6.1.4.1.789.1.7.3.1.2.11.0
smbReadAndXs                   snmp.1.3.6.1.4.1.789.1.7.3.1.2.12.0
smbWriteAndXs                  snmp.1.3.6.1.4.1.789.1.7.3.1.2.13.0
smbLockingAndXs                snmp.1.3.6.1.4.1.789.1.7.3.1.2.14.0
smbSeeks                       snmp.1.3.6.1.4.1.789.1.7.3.1.2.15.0
smbFlushes                     snmp.1.3.6.1.4.1.789.1.7.3.1.2.16.0
smbCloses                      snmp.1.3.6.1.4.1.789.1.7.3.1.2.17.0
